# Population AI	AI3,AI4,AI5,AI6,AI7,AI8
# Population FMC	FMC2,FMC3,FMC4,FMC5,FMC6,FMC7,FMC8
# Population HI	HI1,HI2,HI3,HI4,HI5,HI6,HI7,HI8
# Population PI	PI1,PI2,PI3,PI4,PI5,PI6,PI7,PI8
# Population SC	SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8
# Population SH	SH1,SH2,SH3,SH4,SH5,SH6
# Group SOUTH	AI,HI,PI
# Group NORTH	FMC,SC,SH
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
23957	C9169	11916	-0.07502	0.19092	-1.00000	-0.08175	-0.00364	-1.00000	-0.08279	0.06786	-1.00000
23967	C9169	17913	0.38904	0.19091	-1.00000	-0.00633	-0.00367	-1.00000	0.19205	0.06786	-1.00000
23977	C9171	5764	0.07555	0.11883	-1.00000	-0.00258	0.00733	-1.00000	0.01734	0.10242	-1.00000
23978	C9171	5767	0.13083	0.11883	-1.00000	0.04864	0.00733	-1.00000	0.10626	0.10242	-1.00000
23979	C9171	6903	0.05839	0.11883	-1.00000	0.00263	0.00732	-1.00000	0.00289	0.10243	-1.00000
23989	C9171	14842	0.46409	0.11882	-1.00000	-0.00882	0.00731	-1.00000	0.44048	0.10248	-1.00000
23994	C9171	19750	-0.00393	0.11881	-1.00000	0.00049	0.00730	-1.00000	-nan	0.10251	-1.00000
23995	C9171	19753	0.01175	0.11881	-1.00000	0.00050	0.00730	-1.00000	0.00000	0.10251	-1.00000
23996	C9171	27394	0.00080	0.11880	-1.00000	-0.00366	0.00729	-1.00000	-0.00263	0.10255	-1.00000
23997	C9171	27681	0.24421	0.11880	-1.00000	0.02013	0.00729	-1.00000	0.21102	0.10255	-1.00000
24004	C9173	13430	0.00234	0.05048	-1.00000	0.00004	0.00094	-1.00000	0.00000	0.09159	-1.00000
24006	C9173	15095	0.09314	0.05048	-1.00000	0.02672	0.00094	-1.00000	0.02642	0.09161	-1.00000
24008	C9173	21567	0.04607	0.05049	-1.00000	-0.01864	0.00092	-1.00000	0.34713	0.09170	-1.00000
24010	C9173	22408	0.05956	0.05049	-1.00000	-0.01046	0.00092	-1.00000	0.06388	0.09171	-1.00000
24017	C9175	11894	-0.00835	-0.01687	-1.00000	-0.00026	-0.00085	-1.00000	0.00000	-0.00125	-1.00000
24028	C9175	27251	-0.02543	-0.01691	-1.00000	-0.00144	-0.00085	-1.00000	-0.00250	-0.00125	-1.00000
24032	C9181	8657	0.17377	0.17377	-1.00000	0.01212	0.01212	-1.00000	0.03574	0.03574	-1.00000
24052	C9183	8231	-0.07396	-0.01118	-1.00000	-0.08514	-0.01993	-1.00000	-0.07647	-0.04069	-1.00000
24055	C9183	11104	0.00320	-0.01115	-1.00000	0.00007	-0.01991	-1.00000	0.00000	-0.04068	-1.00000
24066	C9183	22513	0.05391	-0.01104	-1.00000	0.02005	-0.01980	-1.00000	-nan	-0.04066	-1.00000
24067	C9183	22901	-0.01008	-0.01104	-1.00000	-0.00005	-0.01980	-1.00000	-nan	-0.04065	-1.00000
24083	C9187	2843	0.23378	0.17412	-1.00000	0.02455	0.01118	-1.00000	0.03944	0.13089	-1.00000
24084	C9187	2846	0.37419	0.17412	-1.00000	0.03897	0.01118	-1.00000	-nan	0.13089	-1.00000
24087	C9187	9159	-0.01920	0.17412	-1.00000	-0.00066	0.01115	-1.00000	0.00000	0.13130	-1.00000
24091	C9187	13665	-0.00478	0.17412	-1.00000	0.00113	0.01113	-1.00000	0.00085	0.13159	-1.00000
24094	C9187	24288	0.40973	0.17412	-1.00000	-0.01058	0.01108	-1.00000	0.67582	0.13227	-1.00000
24107	C9189	3686	0.00000	0.02437	-1.00000	0.00000	0.00334	-1.00000	0.28572	0.02084	-1.00000
24111	C9189	6080	0.07861	0.02437	-1.00000	0.02054	0.00334	-1.00000	-nan	0.02081	-1.00000
24121	C9189	8172	-0.00835	0.02437	-1.00000	-0.00026	0.00333	-1.00000	0.00000	0.02078	-1.00000
24127	C9189	22619	0.05839	0.02438	-1.00000	0.00263	0.00332	-1.00000	0.00289	0.02060	-1.00000
24134	C9189	27634	0.00234	0.02438	-1.00000	0.00004	0.00331	-1.00000	0.00000	0.02053	-1.00000
24138	C9191	6334	0.13407	0.05806	-1.00000	0.00832	0.00379	-1.00000	0.00787	0.00374	-1.00000
24142	C9191	14268	-0.01071	0.05796	-1.00000	-0.00031	0.00378	-1.00000	0.00000	0.00373	-1.00000
24146	C9193	530	0.68954	0.33635	-1.00000	0.03188	0.03215	-1.00000	0.40617	0.20916	-1.00000
24147	C9193	533	0.21623	0.33635	-1.00000	0.00617	0.03215	-1.00000	0.03657	0.20916	-1.00000
24150	C9193	5898	0.74028	0.33585	-1.00000	0.13551	0.03210	-1.00000	0.39802	0.20894	-1.00000
24157	C9193	19000	0.00210	0.33463	-1.00000	-0.00463	0.03199	-1.00000	-nan	0.20840	-1.00000
24159	C9193	22187	0.14618	0.33433	-1.00000	-0.00995	0.03196	-1.00000	-nan	0.20827	-1.00000
24163	C9193	23531	0.05823	0.33420	-1.00000	0.00460	0.03195	-1.00000	0.00717	0.20821	-1.00000
24166	C9197	3248	0.35136	0.13801	-1.00000	-0.01156	-0.00266	-1.00000	-nan	0.00517	-1.00000
24180	C9197	19357	0.05891	0.13730	-1.00000	0.00219	-0.00263	-1.00000	0.00394	0.00517	-1.00000
24181	C9197	19360	0.04425	0.13730	-1.00000	-0.00021	-0.00263	-1.00000	0.00634	0.00517	-1.00000
24189	C9199	4076	0.00736	0.15726	-1.00000	-0.00001	0.00974	-1.00000	0.01264	0.16365	-1.00000
24199	C9199	15680	0.10776	0.15751	-1.00000	-0.00422	0.00980	-1.00000	0.01962	0.16399	-1.00000
24201	C9199	16415	0.43010	0.15753	-1.00000	-0.00858	0.00980	-1.00000	0.43905	0.16401	-1.00000
24207	C9199	25365	-0.02778	0.15772	-1.00000	0.06250	0.00985	-1.00000	0.88862	0.16427	-1.00000
24214	C9199	27114	0.20802	0.15776	-1.00000	0.03240	0.00986	-1.00000	0.06235	0.16432	-1.00000
24224	C9201	12064	-0.00725	-0.00725	-1.00000	-0.00029	-0.00029	-1.00000	0.00000	0.00000	-1.00000
24231	C9205	4287	0.25472	0.12751	-1.00000	0.08433	0.00286	-1.00000	0.43288	0.13880	-1.00000
24236	C9205	5743	0.10695	0.12747	-1.00000	-0.00889	0.00285	-1.00000	0.04726	0.13880	-1.00000
24257	C9205	7858	0.16029	0.12740	-1.00000	0.01135	0.00283	-1.00000	0.01534	0.13880	-1.00000
24259	C9205	10048	0.30043	0.12733	-1.00000	-0.01782	0.00282	-1.00000	-nan	0.13881	-1.00000
24274	C9205	20931	0.00007	0.12699	-1.00000	-0.00014	0.00273	-1.00000	0.00000	0.13882	-1.00000
24278	C9205	25331	-0.03713	0.12686	-1.00000	-0.05129	0.00270	-1.00000	0.34335	0.13883	-1.00000
24293	C9207	11002	0.11107	0.09038	-1.00000	0.02026	0.01295	-1.00000	0.35032	0.11341	-1.00000
24294	C9207	11773	-0.01617	0.09038	-1.00000	0.00000	0.01295	-1.00000	-nan	0.11338	-1.00000
24298	C9207	19517	0.07579	0.09040	-1.00000	0.01349	0.01294	-1.00000	0.01219	0.11312	-1.00000
24302	C9207	24288	0.11588	0.09042	-1.00000	0.00922	0.01294	-1.00000	0.00881	0.11295	-1.00000
24312	C9209	6898	0.15996	0.15996	-1.00000	0.03026	0.03026	-1.00000	-nan	-nan	-1.00000
24342	C9211	18910	0.34498	0.34498	-1.00000	0.05015	0.05015	-1.00000	0.10690	0.10690	-1.00000
24344	C9213	4692	0.62327	0.53253	-1.00000	0.01604	0.00611	-1.00000	0.32349	0.30336	-1.00000
24378	C9213	22786	-0.01920	0.53213	-1.00000	-0.00066	0.00606	-1.00000	0.00000	0.30329	-1.00000
24381	C9213	23255	0.93024	0.53212	-1.00000	0.00230	0.00605	-1.00000	0.55133	0.30329	-1.00000
24385	C9215	4859	0.00000	0.38430	-1.00000	0.00000	0.03631	-1.00000	-nan	0.33374	-1.00000
24389	C9215	7716	0.00000	0.38457	-1.00000	0.00000	0.03628	-1.00000	0.80653	0.33380	-1.00000
24392	C9215	11317	0.49823	0.38491	-1.00000	0.20415	0.03625	-1.00000	-nan	0.33388	-1.00000
24400	C9215	15015	0.02286	0.38525	-1.00000	0.00091	0.03621	-1.00000	-0.00000	0.33396	-1.00000
24413	C9215	25708	0.83142	0.38625	-1.00000	-0.00241	0.03611	-1.00000	0.51677	0.33420	-1.00000
24428	C9217	5358	0.12735	0.09667	-1.00000	0.01542	0.01158	-1.00000	0.36934	0.08778	-1.00000
24434	C9217	12094	0.05628	0.09667	-1.00000	0.00804	0.01158	-1.00000	0.00732	0.08753	-1.00000
24437	C9217	20508	0.08081	0.09668	-1.00000	0.00539	0.01158	-1.00000	0.00707	0.08722	-1.00000
24442	C9217	24815	0.06615	0.09669	-1.00000	0.01972	0.01158	-1.00000	-nan	0.08705	-1.00000
24444	C9217	25361	0.14456	0.09669	-1.00000	0.01316	0.01158	-1.00000	0.01549	0.08703	-1.00000
24454	C9219	1654	0.00939	0.09507	-1.00000	-0.00085	-0.00158	-1.00000	0.00087	0.12056	-1.00000
24458	C9219	7589	-0.01322	0.09542	-1.00000	-0.00036	-0.00157	-1.00000	0.00000	0.12084	-1.00000
24459	C9219	8803	-0.01869	0.09549	-1.00000	-0.00049	-0.00157	-1.00000	0.00000	0.12089	-1.00000
24460	C9219	8806	0.11895	0.09549	-1.00000	0.01046	-0.00157	-1.00000	0.05000	0.12089	-1.00000
24468	C9219	15610	-0.02856	0.09590	-1.00000	-0.04426	-0.00157	-1.00000	0.54651	0.12121	-1.00000
24477	C9219	28606	0.44870	0.09668	-1.00000	0.01195	-0.00156	-1.00000	0.26251	0.12182	-1.00000
24479	C9223	9799	0.07961	0.04138	-1.00000	0.00385	0.00265	-1.00000	0.00383	0.00230	-1.00000
24484	C9223	13712	0.00286	0.04138	-1.00000	-0.00056	0.00265	-1.00000	-0.00036	0.00230	-1.00000
24485	C9223	14828	0.01406	0.04138	-1.00000	0.00053	0.00265	-1.00000	0.00000	0.00230	-1.00000
24486	C9223	17210	0.06901	0.04138	-1.00000	0.00678	0.00265	-1.00000	0.00572	0.00230	-1.00000
24493	C9227	9671	-0.00956	-0.00337	-1.00000	-0.00072	-0.00101	-1.00000	-0.00027	-0.00087	-1.00000
24498	C9227	23318	0.00284	-0.00335	-1.00000	-0.00130	-0.00101	-1.00000	-0.00146	-0.00087	-1.00000
24500	C9231	703	0.08379	0.03326	-1.00000	0.01624	0.00444	-1.00000	0.03203	0.08304	-1.00000
24501	C9231	2927	-0.01071	0.03326	-1.00000	-0.00031	0.00443	-1.00000	0.00000	0.08313	-1.00000
24503	C9231	8177	0.01115	0.03327	-1.00000	0.00778	0.00442	-1.00000	-nan	0.08336	-1.00000
24516	C9231	26407	0.06667	0.03329	-1.00000	-0.11541	0.00437	-1.00000	0.67641	0.08415	-1.00000
24517	C9231	26410	0.03464	0.03329	-1.00000	0.03364	0.00437	-1.00000	0.02494	0.08415	-1.00000
24530	C9233	14424	0.01058	0.25811	-1.00000	-0.00103	0.02031	-1.00000	0.00962	0.13455	-1.00000
24531	C9233	15609	0.19575	0.25814	-1.00000	0.01706	0.02031	-1.00000	0.02034	0.13457	-1.00000
24532	C9233	15612	0.00234	0.25814	-1.00000	0.00004	0.02031	-1.00000	0.00000	0.13457	-1.00000
24533	C9233	17171	0.21878	0.25818	-1.00000	0.01908	0.02032	-1.00000	0.03215	0.13461	-1.00000
24535	C9233	20887	0.89103	0.25828	-1.00000	0.07039	0.02032	-1.00000	0.60541	0.13469	-1.00000
24544	C9233	26241	0.10256	0.25843	-1.00000	0.00000	0.02033	-1.00000	-nan	0.13481	-1.00000
24552	C9235	7976	-0.08317	0.28737	-1.00000	-0.09533	-0.03890	-1.00000	0.42975	0.51903	-1.00000
24553	C9235	8990	0.00000	0.28739	-1.00000	0.00000	-0.03890	-1.00000	-nan	0.51904	-1.00000
24565	C9235	20358	1.00000	0.28763	-1.00000	0.00000	-0.03884	-1.00000	0.60000	0.51919	-1.00000
24580	C9235	24566	0.00000	0.28772	-1.00000	0.00000	-0.03882	-1.00000	-nan	0.51925	-1.00000
24588	C9235	28252	-0.07992	0.28780	-1.00000	-0.08630	-0.03880	-1.00000	0.49359	0.51930	-1.00000
24590	C9235	29362	-0.04142	0.28782	-1.00000	0.00430	-0.03880	-1.00000	-nan	0.51932	-1.00000
24595	C9237	9425	-0.00725	-0.00725	-1.00000	-0.00029	-0.00029	-1.00000	0.00000	0.00000	-1.00000
24615	C9239	7311	0.85544	0.21385	-1.00000	0.00628	0.00092	-1.00000	-nan	-0.00055	-1.00000
24616	C9239	7314	0.00052	0.21385	-1.00000	-0.00066	0.00092	-1.00000	-0.00036	-0.00055	-1.00000
24625	C9239	25279	0.00234	0.21250	-1.00000	-0.00139	0.00091	-1.00000	-0.00073	-0.00055	-1.00000
24626	C9239	25282	0.00000	0.21250	-1.00000	0.00000	0.00091	-1.00000	-nan	-0.00055	-1.00000
24631	C9245	2565	-0.03421	-0.03421	-1.00000	-0.00024	-0.00024	-1.00000	-nan	-nan	-1.00000
24653	C9249	12753	1.00000	0.54359	-1.00000	0.00000	0.00899	-1.00000	0.60153	0.38625	-1.00000
24658	C9249	17127	0.04987	0.54343	-1.00000	0.00308	0.00899	-1.00000	-nan	0.38608	-1.00000
24659	C9249	19097	0.84569	0.54335	-1.00000	0.01539	0.00900	-1.00000	0.55048	0.38601	-1.00000
24665	C9249	22321	0.19511	0.54323	-1.00000	0.01583	0.00900	-1.00000	0.01626	0.38589	-1.00000
24666	C9251	2200	0.57352	0.19184	-1.00000	0.06925	0.04566	-1.00000	0.47031	0.08470	-1.00000
24672	C9251	13897	0.01174	0.19154	-1.00000	0.00050	0.04566	-1.00000	0.00000	0.08433	-1.00000
24674	C9251	14738	0.01174	0.19152	-1.00000	0.00050	0.04566	-1.00000	0.00000	0.08430	-1.00000
24676	C9251	14864	0.05329	0.19152	-1.00000	0.00466	0.04566	-1.00000	0.00342	0.08430	-1.00000
24677	C9251	16726	0.32579	0.19147	-1.00000	0.04156	0.04566	-1.00000	0.09004	0.08424	-1.00000
24678	C9251	16729	0.43839	0.19147	-1.00000	0.26915	0.04566	-1.00000	-nan	0.08424	-1.00000
24684	C9251	26197	0.13676	0.19123	-1.00000	0.04313	0.04567	-1.00000	0.03897	0.08394	-1.00000
24707	C9255	5929	0.34503	0.10053	-1.00000	0.01558	0.00513	-1.00000	0.10269	0.06630	-1.00000
24719	C9255	13994	0.01406	0.10047	-1.00000	0.00053	0.00515	-1.00000	0.00000	0.06631	-1.00000
24722	C9255	16318	-0.00725	0.10045	-1.00000	-0.00029	0.00515	-1.00000	0.00000	0.06631	-1.00000
24728	C9255	20275	-0.00962	0.10042	-1.00000	-0.00035	0.00516	-1.00000	0.00000	0.06631	-1.00000
24729	C9255	20586	-0.09536	0.10042	-1.00000	-0.10745	0.00517	-1.00000	0.47517	0.06631	-1.00000
24735	C9255	23076	0.07179	0.10040	-1.00000	0.00843	0.00517	-1.00000	0.01039	0.06631	-1.00000
24742	C9255	27714	0.29584	0.10036	-1.00000	0.06702	0.00518	-1.00000	0.06639	0.06631	-1.00000
24749	C9259	7490	0.20498	0.20498	-1.00000	0.00856	0.00856	-1.00000	0.03334	0.03334	-1.00000
24762	C9263	828	0.16914	0.30544	-1.00000	0.00397	0.02953	-1.00000	0.03156	0.10359	-1.00000
24767	C9263	13523	0.42905	0.30591	-1.00000	0.05271	0.02962	-1.00000	0.16891	0.10384	-1.00000
24780	C9267	528	0.72487	0.28358	-1.00000	0.01711	0.02719	-1.00000	0.44801	0.13456	-1.00000
24782	C9267	3420	0.46432	0.28329	-1.00000	0.07619	0.02718	-1.00000	0.08333	0.13440	-1.00000
24787	C9267	9577	0.00234	0.28267	-1.00000	0.00004	0.02715	-1.00000	0.00000	0.13407	-1.00000
24795	C9267	21289	0.20536	0.28148	-1.00000	0.04396	0.02709	-1.00000	-nan	0.13345	-1.00000
24797	C9267	28189	-0.00246	0.28078	-1.00000	-0.00005	0.02706	-1.00000	0.00589	0.13308	-1.00000
24800	C9269	8723	0.15678	0.09617	-1.00000	0.01161	0.00618	-1.00000	0.01170	0.01178	-1.00000
24802	C9269	10378	0.11081	0.09616	-1.00000	-0.01059	0.00618	-1.00000	0.01186	0.01178	-1.00000
24808	C9269	13234	0.10800	0.09614	-1.00000	0.01289	0.00618	-1.00000	-nan	0.01178	-1.00000
24811	C9269	14124	0.06699	0.09613	-1.00000	0.02074	0.00618	-1.00000	-nan	0.01178	-1.00000
24816	C9269	19081	0.01359	0.09610	-1.00000	0.00077	0.00618	-1.00000	-nan	0.01178	-1.00000
24830	C9271	1347	0.30171	0.30171	-1.00000	-0.01021	-0.01021	-1.00000	0.23546	0.23546	-1.00000
24854	C9273	10877	0.04831	0.18072	-1.00000	0.00319	0.01351	-1.00000	0.01110	0.08130	-1.00000
24857	C9273	17834	0.00385	0.18085	-1.00000	0.00081	0.01352	-1.00000	-nan	0.08135	-1.00000
24861	C9273	24508	0.19284	0.18098	-1.00000	-0.00307	0.01354	-1.00000	-nan	0.08140	-1.00000
24862	C9273	24511	0.18477	0.18098	-1.00000	0.00835	0.01354	-1.00000	0.02569	0.08140	-1.00000
24863	C9273	25036	-0.00835	0.18099	-1.00000	-0.00026	0.01354	-1.00000	0.00000	0.08141	-1.00000
24865	C9273	25460	0.69502	0.18099	-1.00000	0.06081	0.01354	-1.00000	0.35023	0.08141	-1.00000
24872	C9273	29069	0.10958	0.18106	-1.00000	0.01661	0.01354	-1.00000	0.01639	0.08144	-1.00000
24874	C9275	2302	-0.01299	0.26327	-1.00000	-0.00111	-0.00710	-1.00000	-nan	0.53057	-1.00000
24876	C9275	9779	0.36356	0.26346	-1.00000	-0.00508	-0.00710	-1.00000	0.60924	0.53045	-1.00000
24880	C9275	12872	0.43038	0.26353	-1.00000	-0.02835	-0.00710	-1.00000	0.73792	0.53040	-1.00000
24884	C9275	16089	0.25030	0.26361	-1.00000	0.00440	-0.00710	-1.00000	0.31124	0.53035	-1.00000
24903	C9279	7977	0.04247	0.06309	-1.00000	0.00220	-0.02215	-1.00000	0.34531	0.33375	-1.00000
24906	C9279	10480	-0.10276	0.06308	-1.00000	-0.00179	-0.02217	-1.00000	0.69660	0.33371	-1.00000
24913	C9279	17066	0.00000	0.06307	-1.00000	0.00000	-0.02222	-1.00000	0.96025	0.33358	-1.00000
24915	C9279	19014	0.35852	0.06306	-1.00000	-0.01545	-0.02224	-1.00000	0.39058	0.33355	-1.00000
24919	C9279	19480	0.03199	0.06306	-1.00000	-0.00157	-0.02224	-1.00000	0.00042	0.33354	-1.00000
24925	C9279	27044	-0.09075	0.06305	-1.00000	-0.10103	-0.02230	-1.00000	0.34706	0.33339	-1.00000
24927	C9281	131	0.19207	0.08656	-1.00000	0.01843	0.00386	-1.00000	0.01786	0.07515	-1.00000
24929	C9281	2272	0.09744	0.08653	-1.00000	-0.01866	0.00386	-1.00000	0.54093	0.07510	-1.00000
24933	C9281	6549	0.07481	0.08645	-1.00000	0.00680	0.00385	-1.00000	0.01039	0.07501	-1.00000
24936	C9281	16935	0.01406	0.08628	-1.00000	0.00053	0.00385	-1.00000	0.00000	0.07477	-1.00000
24937	C9281	16938	0.05839	0.08628	-1.00000	0.00263	0.00385	-1.00000	0.00289	0.07477	-1.00000
24951	C9283	11212	0.02460	0.05573	-1.00000	-0.00572	0.00818	-1.00000	0.00310	0.00411	-1.00000
24953	C9283	22397	0.05570	0.05580	-1.00000	0.00451	0.00821	-1.00000	0.00508	0.00412	-1.00000
24955	C9283	23591	0.09469	0.05581	-1.00000	0.03038	0.00822	-1.00000	-nan	0.00412	-1.00000
24970	C9285	26833	-0.08794	0.01487	-1.00000	-0.12646	-0.04324	-1.00000	-0.02471	0.01422	-1.00000
24973	C9285	28194	0.09833	0.01488	-1.00000	0.02431	-0.04324	-1.00000	0.04582	0.01422	-1.00000
24980	C9287	4863	0.66176	0.17335	-1.00000	0.13452	0.02575	-1.00000	0.34759	0.17559	-1.00000
24982	C9287	5562	0.12616	0.17331	-1.00000	0.00641	0.02574	-1.00000	0.01914	0.17561	-1.00000
24984	C9287	6926	0.08544	0.17323	-1.00000	0.01599	0.02573	-1.00000	0.05053	0.17564	-1.00000
24993	C9287	17316	0.10517	0.17267	-1.00000	0.00569	0.02560	-1.00000	0.00532	0.17591	-1.00000
24995	C9287	23299	0.00000	0.17234	-1.00000	0.00000	0.02553	-1.00000	0.59941	0.17606	-1.00000
24997	C9287	26222	0.02076	0.17218	-1.00000	-0.00171	0.02549	-1.00000	0.02100	0.17614	-1.00000
25000	C9287	29986	0.06214	0.17198	-1.00000	-0.01364	0.02545	-1.00000	0.52573	0.17624	-1.00000
25003	C9289	7069	-0.02042	0.01308	-1.00000	0.00590	0.00278	-1.00000	0.01214	0.02289	-1.00000
25012	C9289	23185	0.08492	0.01321	-1.00000	0.00305	0.00276	-1.00000	0.05567	0.02294	-1.00000
25013	C9289	23188	-0.02424	0.01321	-1.00000	-0.00091	0.00276	-1.00000	0.00092	0.02294	-1.00000
25025	C9291	6776	0.40836	0.21473	-1.00000	0.06276	0.03254	-1.00000	0.16477	0.08482	-1.00000
25039	C9291	28904	0.00930	0.21256	-1.00000	0.00047	0.03220	-1.00000	0.00000	0.08392	-1.00000
25046	C9293	16951	0.32307	0.12554	-1.00000	0.09391	0.01519	-1.00000	0.21029	0.15982	-1.00000
25051	C9293	19582	0.18709	0.12548	-1.00000	0.01940	0.01517	-1.00000	0.03824	0.15985	-1.00000
25055	C9293	22212	-0.00835	0.12542	-1.00000	-0.00026	0.01515	-1.00000	0.00000	0.15989	-1.00000
25058	C9293	26978	-0.08130	0.12532	-1.00000	-0.09736	0.01510	-1.00000	0.54058	0.15996	-1.00000
25062	C9297	13982	0.13799	0.12924	-1.00000	0.01532	0.01265	-1.00000	0.02007	0.01734	-1.00000
25065	C9297	16678	-0.00835	0.12926	-1.00000	-0.00026	0.01265	-1.00000	0.00000	0.01735	-1.00000
25067	C9297	22933	0.25902	0.12932	-1.00000	0.03152	0.01265	-1.00000	0.03008	0.01735	-1.00000
25073	C9297	27937	0.12848	0.12936	-1.00000	0.00379	0.01265	-1.00000	0.01930	0.01736	-1.00000
25075	C9303	2572	0.26989	0.12686	-1.00000	-0.01469	-0.00349	-1.00000	0.10672	0.22427	-1.00000
25076	C9303	2575	0.06212	0.12686	-1.00000	0.11168	-0.00349	-1.00000	0.37886	0.22427	-1.00000
25079	C9303	8744	0.10646	0.12666	-1.00000	0.00449	-0.00356	-1.00000	-nan	0.22442	-1.00000
25081	C9303	21254	-0.02052	0.12627	-1.00000	-0.05917	-0.00369	-1.00000	0.30789	0.22471	-1.00000
25102	C9305	6243	0.27389	0.26222	-1.00000	0.05351	0.03956	-1.00000	0.08181	0.09298	-1.00000
25104	C9305	8867	0.23312	0.26222	-1.00000	0.02240	0.03956	-1.00000	0.05489	0.09298	-1.00000
25106	C9305	10817	0.28071	0.26222	-1.00000	0.04267	0.03956	-1.00000	0.14639	0.09299	-1.00000
25115	C9307	5104	0.33192	0.29816	-1.00000	0.04153	0.02692	-1.00000	0.07494	0.07458	-1.00000
25117	C9307	7811	0.26441	0.29816	-1.00000	0.01230	0.02691	-1.00000	0.07422	0.07458	-1.00000
25133	C9309	1014	-0.00780	0.01457	-1.00000	-0.00056	0.00043	-1.00000	-0.00027	0.02159	-1.00000
25139	C9309	9472	0.05527	0.01458	-1.00000	0.00202	0.00043	-1.00000	0.01619	0.02172	-1.00000
25140	C9309	10409	0.00234	0.01458	-1.00000	0.00004	0.00043	-1.00000	0.00000	0.02174	-1.00000
25146	C9309	28493	0.00000	0.01461	-1.00000	0.00000	0.00043	-1.00000	0.24188	0.02202	-1.00000
25154	C9311	2935	-0.00977	0.23420	-1.00000	-0.00313	0.04122	-1.00000	-nan	0.29176	-1.00000
25157	C9311	5728	0.16772	0.23428	-1.00000	0.03628	0.04123	-1.00000	0.03790	0.29184	-1.00000
25160	C9311	11513	0.00000	0.23444	-1.00000	0.00000	0.04126	-1.00000	0.68645	0.29201	-1.00000
25161	C9311	11516	0.60841	0.23444	-1.00000	0.10029	0.04126	-1.00000	0.40936	0.29201	-1.00000
25174	C9315	311	0.07961	0.04095	-1.00000	0.00385	0.00037	-1.00000	0.00383	0.01752	-1.00000
25175	C9315	314	0.01088	0.04095	-1.00000	-0.00068	0.00037	-1.00000	-0.00180	0.01752	-1.00000
25178	C9315	10999	-0.02022	0.04094	-1.00000	0.00000	0.00037	-1.00000	0.30632	0.01749	-1.00000
25182	C9315	17136	0.03151	0.04093	-1.00000	0.00103	0.00036	-1.00000	-nan	0.01748	-1.00000
25185	C9315	21648	0.01174	0.04092	-1.00000	0.00050	0.00036	-1.00000	0.00000	0.01747	-1.00000
25188	C9315	22756	0.27273	0.04092	-1.00000	-0.01183	0.00036	-1.00000	-nan	0.01746	-1.00000
25191	C9315	23975	0.02769	0.04092	-1.00000	0.00295	0.00036	-1.00000	0.00546	0.01746	-1.00000
25198	C9315	29117	0.00007	0.04091	-1.00000	-0.00014	0.00036	-1.00000	0.00000	0.01745	-1.00000
25207	C9317	14218	0.03293	0.19447	-1.00000	0.01862	0.00745	-1.00000	-nan	0.08249	-1.00000
25209	C9317	15271	0.32098	0.19447	-1.00000	-0.00129	0.00745	-1.00000	0.08249	0.08249	-1.00000
25213	C9319	6823	0.00930	0.21204	-1.00000	0.00047	0.05142	-1.00000	0.00000	0.00000	-1.00000
25232	C9319	24433	0.53625	0.21376	-1.00000	0.13291	0.05185	-1.00000	-nan	0.00000	-1.00000
25261	C9323	5787	0.37651	0.13462	-1.00000	-0.01731	0.00014	-1.00000	0.17328	0.05286	-1.00000
25268	C9323	11938	-0.01376	0.13444	-1.00000	0.00091	0.00016	-1.00000	-0.00101	0.05275	-1.00000
25275	C9323	17908	0.09615	0.13426	-1.00000	0.01181	0.00017	-1.00000	0.02959	0.05265	-1.00000
25285	C9323	25823	0.06737	0.13402	-1.00000	0.00557	0.00020	-1.00000	0.00469	0.05251	-1.00000
25290	C9325	14729	0.21329	0.10256	-1.00000	0.02133	0.01055	-1.00000	0.03503	0.01753	-1.00000
25296	C9325	22993	-0.00835	0.10239	-1.00000	-0.00026	0.01053	-1.00000	0.00000	0.01750	-1.00000
25304	C9327	811	0.49306	0.37862	-1.00000	0.01963	-0.00911	-1.00000	0.42377	0.34411	-1.00000
25305	C9327	814	0.07348	0.37862	-1.00000	0.00103	-0.00911	-1.00000	-nan	0.34411	-1.00000
25310	C9327	12180	0.61246	0.37823	-1.00000	-0.00984	-0.00916	-1.00000	0.37228	0.34332	-1.00000
25316	C9327	14554	0.84592	0.37815	-1.00000	-0.00758	-0.00917	-1.00000	0.63421	0.34315	-1.00000
25320	C9327	19655	-0.05897	0.37797	-1.00000	-0.04980	-0.00920	-1.00000	0.34996	0.34279	-1.00000
25330	C9327	31079	0.07320	0.37756	-1.00000	-0.01575	-0.00925	-1.00000	0.02251	0.34198	-1.00000
25333	C9329	1836	0.39615	0.14508	-1.00000	0.05451	0.01928	-1.00000	-nan	0.00272	-1.00000
25335	C9329	11286	0.02246	0.14480	-1.00000	0.00482	0.01924	-1.00000	0.00076	0.00272	-1.00000
25336	C9329	11459	0.06956	0.14480	-1.00000	0.00605	0.01924	-1.00000	0.00460	0.00272	-1.00000
25357	C9335	5331	-0.00835	0.03050	-1.00000	-0.00026	0.00371	-1.00000	0.00000	0.00482	-1.00000
